Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording152	jazz	Jazz_trials31-33	d12-constr	1	d12-constr	whole_screen	5595	174565	299	18	17	18	17	1435	18	whole_screen		2,80953	1867	4	1435	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	1	grey_screen	whole_screen	5129	136032	551	18	17	18	31	401	17	whole_screen		2,38994	1534	4	401	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	2	grey_screen	whole_screen	4796	160061	160	18	17	18	9	633	18	whole_screen		1,99465	1050	5	633	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	3	grey_screen	whole_screen	4563	180160	34	17	17	17	2	1240	17	whole_screen		3,4198	34	1	1240	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	461	17	16	18	27	154874	17	whole_screen		2,20258	795	5	154874	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	746	18	17	18	42	136434	17	whole_screen		2,35428	2619	10	136434	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	1479	17	15	18	87	193765	15	whole_screen		2,90797	2453	17	193765	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	299	18	17	18	17	176000	18	whole_screen		2,80953	1867	4	176000	0				
Recording308	Messi	Messi_trials31-36	b03-dilating	1	b03-dilating	whole_screen	5545	299089	4997	17	10	18	297	0	10	whole_screen		5,51241	5030	2	0	0				
Recording308	Messi	Messi_trials31-36	b05-constr	1	b05-constr	whole_screen	5728	267433	4012	17	2	18	234	0	4	whole_screen	whole_screen	5,44696	5074	7	0	0				
Recording308	Messi	Messi_trials31-36	d06-dilating	1	d06-dilating	whole_screen	5612	248100	4894	17	5	18	293	0	16	whole_screen	whole_screen	5,2057	5144	12	0	0				
Recording308	Messi	Messi_trials31-36	grey_screen	1	grey_screen	whole_screen	5129	190317	4511	17	16	18	269	80	17	whole_screen	whole_screen	4,90234	4594	9	80	0				
Recording308	Messi	Messi_trials31-36	grey_screen	2	grey_screen	whole_screen	4546	203406	4239	17	3	18	253	0	3	whole_screen	whole_screen	5,12814	4440	4	0	0				
Recording308	Messi	Messi_trials31-36	grey_screen	3	grey_screen	whole_screen	4679	225120	3940	17	7	17	237	0	7	whole_screen		5,3789	4007	2	0	0				
Recording308	Messi	Messi_trials31-36	grey_screen	4	grey_screen	whole_screen	4629	239458	3408	17	0	18	200	0	7	whole_screen	whole_screen	5,42134	4491	5	0	0				
Recording308	Messi	Messi_trials31-36	grey_screen	5	grey_screen	whole_screen	4563	253712	2767	17	1	17	167	0	13	whole_screen	whole_screen	5,28677	2783	25	0	0				
Recording308	Messi	Messi_trials31-36	grey_screen	6	grey_screen	whole_screen	4713	273161	3606	17	15	18	216	0	15	whole_screen	whole_screen	5,21879	3690	12	0	0				
Recording308	Messi	Messi_trials31-36	h06-constr	1	h06-constr	whole_screen	5595	233862	3066	17	0	18	185	0	0	whole_screen	whole_screen	4,89239	3218	9	0	0				
Recording308	Messi	Messi_trials31-36	h08-dilating	1	h08-dilating	whole_screen	5595	219525	3739	17	10	18	224	0	16	whole_screen	whole_screen	4,80771	4929	12	0	0				
Recording308	Messi	Messi_trials31-36	h13-dilating	1	h13-dilating	whole_screen	5578	197827	4768	17	13	18	285	0	13	whole_screen	whole_screen	5,23862	5089	5	0	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	4768	17	13	18	285	197827	13	whole_screen		5,23862	5089	5	197827	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	3739	17	10	18	224	219525	16	whole_screen		4,80771	4929	12	219525	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	3066	17	0	18	185	233862	0	whole_screen		4,89239	3218	9	233862	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	4012	17	2	18	234	267433	4	whole_screen		5,44696	5074	7	267433	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	22471	17	0	18	1342	190398	17	whole_screen		5,20474	24006	57	190398	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	4997	17	10	18	297	299089	10	whole_screen		5,51241	5030	2	299089	0				
Recording308	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	304857	0	4894	17	5	18	293	248100	16	whole_screen		5,2057	5144	12	248100	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	b08-dilating	1	b08-dilating	whole_screen	5395	110238	4429	17	14	17	266	0	15	whole_screen	whole_screen	2,60665	5245	6	0	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	b14-dilating	1	b14-dilating	whole_screen	5562	98848	4239	17	6	18	254	0	6	whole_screen		2,58024	4616	14	0	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	d08-constr	1	d08-constr	whole_screen	5562	87491	4462	17	12	17	268	0	15	whole_screen	whole_screen	2,4389	5178	9	0	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	grey_screen	1	grey_screen	whole_screen	5129	71539	4486	17	13	18	269	258	17	whole_screen	whole_screen	2,62317	4621	8	258	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	grey_screen	2	grey_screen	whole_screen	4613	93053	4089	17	5	17	246	0	5	whole_screen		2,52735	4105	5	0	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	grey_screen	3	grey_screen	whole_screen	4580	104410	4286	17	15	18	257	10	17	whole_screen	whole_screen	2,58763	4386	12	10	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	Entire Recording	1	b08-dilating,b14-dilating,d08-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Squirrel alarm call	whole_screen	115856	0	4239	17	6	18	254	98848	6	whole_screen		2,58024	4616	14	98848	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	Entire Recording	1	b08-dilating,b14-dilating,d08-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Squirrel alarm call	whole_screen	115856	0	4462	17	12	17	268	87491	15	whole_screen		2,4389	5178	9	87491	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	Entire Recording	1	b08-dilating,b14-dilating,d08-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Squirrel alarm call	whole_screen	115856	0	4429	17	14	17	266	110238	15	whole_screen		2,60665	5245	6	110238	0				
Recording294	Barney	Barney_rep3_d08c-b14d-b08d	Entire Recording	1	b08-dilating,b14-dilating,d08-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Squirrel alarm call	whole_screen	115856	0	12861	17	5	18	772	71797	17	whole_screen		2,58088	13112	25	71797	0				
Recording274	Noodle	Noodle_trials10-12gs	b02-dilating	1	b02-dilating	whole_screen	5578	81435	5010	17	3	18	302	0	3	whole_screen	whole_screen	3,35306	5578	1	0	0				
Recording274	Noodle	Noodle_trials10-12gs	b09-constr	1	b09-constr	whole_screen	5412	103482	4395	17	2	17	265	0	2	whole_screen	whole_screen	3,46493	5412	1	0	0				
Recording274	Noodle	Noodle_trials10-12gs	grey_screen	1	grey_screen	whole_screen	5146	74091	3342	17	8	18	201	0	8	whole_screen	whole_screen	3,47608	5029	3	0	0				
Recording274	Noodle	Noodle_trials10-12gs	grey_screen	2	grey_screen	whole_screen	4596	87013	4477	17	9	18	268	0	14	whole_screen	whole_screen	3,40032	4563	3	0	0				
Recording274	Noodle	Noodle_trials10-12gs	grey_screen	3	grey_screen	whole_screen	4529	98420	4265	17	15	18	255	94	18	whole_screen	whole_screen	3,75325	4419	2	94	0				
Recording274	Noodle	Noodle_trials10-12gs	h11-constr	1	h11-constr	whole_screen	5578	92842	4830	17	14	18	288	0	14	whole_screen		3,49143	5431	1	0	0				
Recording274	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	109095	0	5010	17	3	18	302	81435	3	whole_screen		3,35306	5578	1	81435	0				
Recording274	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	109095	0	4830	17	14	18	288	92842	14	whole_screen		3,49143	5431	1	92842	0				
Recording274	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	109095	0	4395	17	2	17	265	103482	2	whole_screen		3,46493	5412	1	103482	0				
Recording274	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	109095	0	12083	17	8	18	724	74091	8	whole_screen		3,54576	14011	8	74091	0				
Recording123	Messi	Messi_trials16-18	b06-constr	1	b06-constr	whole_screen	5612	389550	642	16	8	17	39	0	8	whole_screen		3,95238	642	16	0	0				
Recording123	Messi	Messi_trials16-18	d02-constr	1	d02-constr	whole_screen	5429	416676	3752	17	4	18	225	337	17	whole_screen	whole_screen	4,22244	3769	7	337	0				
Recording123	Messi	Messi_trials16-18	d03-dilating	1	d03-dilating	whole_screen	5595	402556	2873	17	10	17	173	0	13	whole_screen	whole_screen	4,00354	3023	38	0	0				
Recording123	Messi	Messi_trials16-18	grey_screen	1	grey_screen	whole_screen	4579	363723	792	17	9	17	47	0	9	whole_screen		3,57408	2081	8	0	0				
Recording123	Messi	Messi_trials16-18	grey_screen	2	grey_screen	whole_screen	4646	395162	1601	17	17	17	96	707	17	whole_screen		4,25397	1967	26	707	0				
Recording123	Messi	Messi_trials16-18	grey_screen	3	grey_screen	whole_screen	4596	408150	1440	17	6	17	87	0	6	whole_screen	whole_screen	4,13438	1794	9	0	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	2873	17	10	17	173	402556	13	whole_screen		4,00354	3023	38	402556	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	642	16	8	17	39	389550	8	whole_screen		3,95238	642	16	389550	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3752	17	4	18	225	417014	17	whole_screen		4,22244	3769	7	417014	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3832	17	6	17	230	363723	9	whole_screen		4,06952	5843	43	363723	0				
Recording216	Noodle	Noodle_trials64-66 	b01-dilating	1	b01-dilating	whole_screen	5612	63202	3909	17	15	18	233	0	15	whole_screen		3,70934	5281	2	0	0				
Recording216	Noodle	Noodle_trials64-66 	d09-constr	1	d09-constr	whole_screen	5612	74426	1608	17	4	18	95	0	11	whole_screen	whole_screen	3,33506	4162	3	0	0				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	1	grey_screen	whole_screen	5179	56491	4463	17	9	18	268	0	12	whole_screen	whole_screen	3,40325	4979	3	0	0				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	2	grey_screen	whole_screen	4646	68814	2798	17	7	18	168	1	17	whole_screen	whole_screen	3,21252	3996	10	1	0				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	3	grey_screen	whole_screen	4546	80037	1793	17	12	18	105	0	12	whole_screen		3,26337	3185	3	0	0				
Recording216	Noodle	Noodle_trials64-66 	h01-dilating	1	h01-dilating	whole_screen	5412	96040	1777	17	17	18	103	113	18	whole_screen		3,44243	2611	4	113	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	3909	17	15	18	233	63202	15	whole_screen		3,70934	5281	2	63202	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	1777	17	17	18	103	96153	18	whole_screen		3,44243	2611	4	96153	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	9055	17	7	18	541	56491	12	whole_screen		3,31691	12160	16	56491	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	1608	17	4	18	95	74426	11	whole_screen		3,33506	4162	3	74426	0				
Recording103	Pepe	Pepe_trials19-21	d00-constr	1	d00-constr	whole_screen	5412	178495	838	16	5	17	51	0	5	whole_screen		2,9895	838	22	0	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	1	grey_screen	whole_screen	5096	133984	1832	17	16	17	110	9	17	whole_screen		2,82595	1849	42	9	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	2	grey_screen	whole_screen	4579	152051	1288	17	16	18	77	8	17	whole_screen		2,91681	1488	14	8	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	3	grey_screen	whole_screen	4529	168504	1533	17	17	17	92	1913	17	whole_screen		3,04143	1533	5	1913	0				
Recording103	Pepe	Pepe_trials19-21	h01-constr	1	h01-constr	whole_screen	5595	146456	3221	17	2	17	194	0	2	whole_screen		3,0799	3254	23	0	0				
Recording103	Pepe	Pepe_trials19-21	h04-dilating	1	h04-dilating	whole_screen	5595	162908	5408	17	9	17	325	0	9	whole_screen		3,30349	5425	2	0	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	3221	17	2	17	194	146456	2	whole_screen		3,0799	3254	23	146456	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	838	16	5	17	51	178495	5	whole_screen		2,9895	838	22	178495	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	5408	17	9	17	325	162908	9	whole_screen		3,30349	5425	2	162908	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	4654	17	16	18	279	133993	17	whole_screen		2,92208	4871	61	133993	0				
Recording55	Noodle	Noodle_trials10-12gs	b02-dilating	1	b02-dilating	whole_screen	5595	131367	820	17	16	18	49	48	16	whole_screen		3,09907	1521	5	48	0				
Recording55	Noodle	Noodle_trials10-12gs	b09-constr	1	b09-constr	whole_screen	5429	197226	186	17	17	17	11	3131	17	whole_screen		3,46469	468	3	3131	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	1	grey_screen	whole_screen	5179	114682	35	17	17	18	2	3264	17	whole_screen		2,64767	35	2	3264	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	2	grey_screen	whole_screen	4596	136962	984	17	16	17	59	1029	17	whole_screen		3,11144	1502	5	1029	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	3	grey_screen	whole_screen	4729	158544	0				0						0	0		0				
Recording55	Noodle	Noodle_trials10-12gs	h11-constr	1	h11-constr	whole_screen	5862	152682	265	17	12	17	16	0	12	whole_screen		2,97441	265	4	0	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	820	17	16	18	49	131415	16	whole_screen		3,09907	1521	5	131415	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	265	17	12	17	16	152682	12	whole_screen		2,97441	265	4	152682	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	186	17	17	17	11	200357	17	whole_screen		3,46469	468	3	200357	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	1019	17	16	18	61	117945	17	whole_screen		3,09623	1537	7	117945	0				
Recording329	Noodle	Noodle_trials22-24	b08-constr	1	b08-constr	whole_screen	5611	45134	378	17	17	18	22	2400	17	whole_screen		3,30375	964	2	2400	0				
Recording329	Noodle	Noodle_trials22-24	d00-constr	1	d00-constr	whole_screen	5412	56791	1798	17	16	18	107	0	16	whole_screen		3,05395	3123	7	0	0				
Recording329	Noodle	Noodle_trials22-24	grey_screen	1	grey_screen	whole_screen	5096	12812	1930	17	11	17	116	682	17	whole_screen	whole_screen	2,84026	2298	9	682	0				
Recording329	Noodle	Noodle_trials22-24	grey_screen	2	grey_screen	whole_screen	4629	34193	2084	17	10	18	125	0	10	whole_screen		2,77408	3171	9	0	0				
Recording329	Noodle	Noodle_trials22-24	grey_screen	3	grey_screen	whole_screen	4563	50745	2964	17	16	18	176	96	17	whole_screen		3,18543	4224	2	96	0				
Recording329	Noodle	Noodle_trials22-24	h03-constr	1	h03-constr	whole_screen	5595	28598	2414	17	5	17	146	0	5	whole_screen	whole_screen	3,22865	2979	15	0	0				
Recording329	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	62407	0	1798	17	16	18	107	56791	16	whole_screen		3,05395	3123	7	56791	0				
Recording329	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	62407	0	6977	17	10	18	417	13495	17	whole_screen		2,9661	9693	20	13495	0				
Recording329	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	62407	0	378	17	17	18	22	47534	17	whole_screen		3,30375	964	2	47534	0				
Recording329	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	62407	0	2414	17	5	17	146	28598	5	whole_screen		3,22865	2979	15	28598	0				
Recording193	Messi	Messi_trials52-54	d01-dilating	1	d01-dilating	whole_screen	5578	68511	3023	17	7	17	182	0	7	whole_screen		3,32616	3073	33	0	0				
Recording193	Messi	Messi_trials52-54	d14-constr	1	d14-constr	whole_screen	5412	82549	2135	17	16	18	128	492	17	whole_screen		3,6015	2285	27	492	0				
Recording193	Messi	Messi_trials52-54	grey_screen	1	grey_screen	whole_screen	5096	44848	4016	17	1	18	242	0	10	whole_screen	whole_screen	3,35537	4066	12	0	0				
Recording193	Messi	Messi_trials52-54	grey_screen	2	grey_screen	whole_screen	4596	58337	2747	17	12	17	165	0	12	whole_screen		3,22766	3131	7	0	0				
Recording193	Messi	Messi_trials52-54	grey_screen	3	grey_screen	whole_screen	4563	74090	2476	17	12	18	148	97	17	whole_screen		3,48369	2986	11	97	0				
Recording193	Messi	Messi_trials52-54	h06-dilating	1	h06-dilating	whole_screen	5612	52725	3559	17	1	18	215	0	1	whole_screen	whole_screen	3,23205	3592	11	0	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	2135	17	16	18	128	83041	17	whole_screen		3,6015	2285	27	83041	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	3559	17	1	18	215	52725	1	whole_screen		3,23205	3592	11	52725	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	9239	17	1	18	555	44848	10	whole_screen		3,35161	10183	30	44848	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	3023	17	7	17	182	68511	7	whole_screen		3,32616	3073	33	68511	0				
Recording334	Messi	Messi_trials52-54	d01-dilating	1	d01-dilating	whole_screen	5595	128346	4762	17	13	18	286	0	14	whole_screen	whole_screen	3,5991	5595	1	0	0				
Recording334	Messi	Messi_trials52-54	d14-constr	1	d14-constr	whole_screen	5395	139503	3855	17	9	18	228	0	9	whole_screen		3,41413	4388	1	0	0				
Recording334	Messi	Messi_trials52-54	grey_screen	1	grey_screen	whole_screen	4579	110112	1879	17	1	18	113	0	16	whole_screen	whole_screen	3,26282	2465	2	0	0				
Recording334	Messi	Messi_trials52-54	grey_screen	2	grey_screen	whole_screen	4563	122801	2024	17	4	17	122	1489	17	whole_screen	whole_screen	3,6617	3024	2	1489	0				
Recording334	Messi	Messi_trials52-54	grey_screen	3	grey_screen	whole_screen	4563	133941	3145	17	4	17	190	0	4	whole_screen	whole_screen	3,33042	3162	28	0	0				
Recording334	Messi	Messi_trials52-54	h06-dilating	1	h06-dilating	whole_screen	5612	117189	3264	17	9	18	196	0	9	whole_screen		3,60048	3779	1	0	0				
Recording334	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	145131	0	3855	17	9	18	228	139503	9	whole_screen		3,41413	4388	1	139503	0				
Recording334	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	145131	0	3264	17	9	18	196	117189	9	whole_screen		3,60048	3779	1	117189	0				
Recording334	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	145131	0	7048	17	1	18	425	110112	16	whole_screen		3,40747	8650	32	110112	0				
Recording334	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	145131	0	4762	17	13	18	286	128346	14	whole_screen		3,5991	5595	1	128346	0				
Recording323	Noodle	Noodle_rep8_d11d-b03c-h02d	b03-constr	1	b03-constr	whole_screen	5612	80281	2792	17	6	18	168	0	6	whole_screen	whole_screen	2,95522	4943	7	0	0				
Recording323	Noodle	Noodle_rep8_d11d-b03c-h02d	d11-dilating	1	d11-dilating	whole_screen	5612	63828	4284	17	1	17	258	0	1	whole_screen	whole_screen	2,87574	5062	7	0	0				
